run_id,wtime,pss,label,pred_iso,score_iso,anomaly_type,flag_type
normal_mem_04,56,206265,0,0,0.3569374312474851,mem_normal_heavy,TN
normal_mem_04,58,206265,0,0,0.3436920901632915,mem_normal_heavy,TN
normal_mem_04,60,206265,0,0,0.3433820341413448,mem_normal_heavy,TN
normal_mem_04,62,206261,0,0,0.3623641045359327,mem_normal_heavy,TN
normal_mem_04,64,206260,0,0,0.3548567917911966,mem_normal_heavy,TN
normal_mem_04,66,206269,0,0,0.3717003604151603,mem_normal_heavy,TN
normal_mem_04,68,206269,0,0,0.34226292246587375,mem_normal_heavy,TN
normal_mem_04,70,206269,0,0,0.342177476514988,mem_normal_heavy,TN
normal_mem_04,72,206265,0,0,0.35586995966911206,mem_normal_heavy,TN
normal_mem_04,74,206265,0,0,0.3424831669900508,mem_normal_heavy,TN
normal_mem_04,76,206269,0,0,0.3564549217214965,mem_normal_heavy,TN
normal_mem_04,78,206269,0,0,0.342177476514988,mem_normal_heavy,TN
normal_mem_04,80,206269,0,0,0.342177476514988,mem_normal_heavy,TN
normal_mem_04,82,206265,0,0,0.3556860892665595,mem_normal_heavy,TN
normal_mem_04,84,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,86,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,88,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,90,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,92,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,94,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,96,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,98,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,100,206265,0,0,0.3420771514578087,mem_normal_heavy,TN
normal_mem_04,102,206265,0,0,0.3420622977189248,mem_normal_heavy,TN
normal_mem_04,104,206265,0,0,0.3420622977189248,mem_normal_heavy,TN
normal_mem_04,106,206265,0,0,0.3420622977189248,mem_normal_heavy,TN
normal_mem_04,108,206261,0,0,0.36137551289074843,mem_normal_heavy,TN
normal_mem_04,110,206261,0,0,0.348006439970223,mem_normal_heavy,TN
normal_mem_04,112,206260,0,0,0.35459574409685124,mem_normal_heavy,TN
normal_mem_04,114,206265,0,0,0.3598521016715186,mem_normal_heavy,TN
normal_mem_04,116,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,118,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,120,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,122,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,124,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,126,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,128,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,130,206265,0,0,0.342331495718624,mem_normal_heavy,TN
normal_mem_04,132,206265,0,0,0.34241665989474346,mem_normal_heavy,TN
normal_mem_04,134,206265,0,0,0.34241665989474346,mem_normal_heavy,TN
normal_mem_04,136,206265,0,0,0.34241665989474346,mem_normal_heavy,TN
normal_mem_04,138,206268,0,0,0.35194839991057014,mem_normal_heavy,TN
normal_mem_04,140,206262,0,0,0.36669239511527285,mem_normal_heavy,TN
normal_mem_04,142,206261,0,0,0.3537427657684231,mem_normal_heavy,TN
normal_mem_04,144,206261,0,0,0.34836696002779477,mem_normal_heavy,TN
normal_mem_04,146,206268,0,0,0.36727728851357017,mem_normal_heavy,TN
