run_id,wtime,pss,pss_zscore,label,pred_zscore,anomaly_type,flag_type
normal_mem_04,20,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,22,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,24,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,26,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,28,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,30,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,32,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,34,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,36,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,38,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,40,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,42,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,44,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,46,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,48,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,50,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,52,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,54,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,56,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,58,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,60,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,62,206261,1.2707157800273146,0,0,mem_normal_heavy,TN
normal_mem_04,64,206260,1.2707015931529444,0,0,mem_normal_heavy,TN
normal_mem_04,66,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,68,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,70,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
normal_mem_04,72,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,74,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,76,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
